,store_name,branch,area,tel,address,latitude,longitude,category,review_cnt,big_cate,mean_score,store,lifestyle,ratio,map_lifestyle,detail_lifestyle
6601,매운향솥,,서울광진구,02-6461-0016,서울특별시 광진구 자양동 9-34,37.539053,127.066403,마라샹궈|양꼬치,17,중식,4.352941176,138705,"저녁시간, 가족과 오붓하게파",0.273499995,얼얼한 마라 맛집~,얼얼하게 마라 어때? 훠궈는? 양꼬치도 맛있쥬~
6602,뱃놈,,서울광진구,010-5000-4346,서울시 광진구 군자동 373-9,37.548153,127.072945,조개구이|조개찜,7,한식,4,174551,"저녁시간, 가족과 오붓하게파",0.273299992,조개 제대로 먹을 수 있는 맛집,다같이 맛있는거 먹으러갈까?
6603,순심원,,전남여수시,061-663-5482,전라남도 여수시 교동 442-2,34.739782,127.734437,해물철판|철판짜장,9,중식,4.222222222,237945,"저녁시간, 가족과 오붓하게파",0.273299992,중국음식 흡입하러 갈래?,원하는대로 먹자~
6605,역전할머니맥주,서면일번가점,부산부산진구,0504-281-7258,부산광역시 부산진구 부전동 240-4,35.153826,129.058052,얼음맥주|먹태,1,술,4,280217,"저녁시간, 가족과 오붓하게파",0.273099989,간단하게 맥주 어때?,닭발에 소주? 아니면 맛있는 맥주?!
6606,망향비빔국수,구리점,경기구리시,031-563-6046,경기도 구리시 교문동 470-7,37.586113,127.13047,비빔국수|잔치국수,1,한식,4,138217,"저녁시간, 가족과 오붓하게파",0.272899985,면치기 하러 가자!,면치기 하러가자~
6608,마라공방,,서울영등포구,02-785-8900,서울특별시 영등포구 여의도동 13-22 2층,37.529547,126.921227,마라탕|마라샹궈,1,중식,4,127340,"저녁시간, 가족과 오붓하게파",0.272799999,얼얼한 마라 맛집~,얼얼하게 마라 어때? 훠궈는? 양꼬치도 맛있쥬~
6609,식탁의목적,,서울중구,010-6347-1153,서울특별시 종로구 명륜2가 181 2층,37.583215,126.99966,집밥|한식,13,한식,3.307692308,248420,"저녁시간, 가족과 오붓하게파",0.272700012,백반집은 맛집이쥬~,건강하게 두부정식이나 백반 먹을래?!
6611,늘봄한우앤회,,충남계룡시,042-841-8988,충청남도 계룡시 엄사면 엄사리 239-9,36.283079,127.239194,생선구이|횟집,1,한식,1,72747,"저녁시간, 가족과 오붓하게파",0.272500008,생선구이 맛있지 않을까?,다같이 맛있는거 먹으러갈까?
6612,동보성,,대전유성구,042-863-1010,대전광역시 유성구 신성동 200,36.395668,127.353909,중국식냉면|중국집,2,중식,2.5,103416,"저녁시간, 가족과 오붓하게파",0.272399992,중국음식 흡입하러 갈래?,중국음식 흡입하러 갈래?
6613,문화양곱창,,부산부산진구,051-802-7995,부산광역시 부산진구 부전2동 519-19,35.155078,129.056731,양곱창|곱창,2,고기,4,154879,"저녁시간, 가족과 오붓하게파",0.272399992,곱쏘 고?,여기가 곱창 맛집이네~
6615,우리집곱창,,서울노원구,010-6235-6424,서울특별시 노원구 상계동 65-2,37.670191,127.080431,당고|돼지곱창전골,2,고기,4.5,307369,"저녁시간, 가족과 오붓하게파",0.272000015,곱쏘 고?,여기가 곱창 맛집이네~
6616,감성타코,,경기수원시영통구,031-212-8898,경기도 수원시 영통구 이의동 1336-1,37.2871,127.058,멕시코|맥주,2,술,4.5,17038,"저녁시간, 가족과 오붓하게파",0.271899998,간단하게 맥주 어때?,닭발에 소주? 아니면 맛있는 맥주?!
6618,고향닭도리탕,,서울양천구,02-2647-9153,서울특별시 양천구 신정1동 1029-34,37.520443,126.854005,곱창전골|닭도리탕,4,한식,1.75,30038,"저녁시간, 가족과 오붓하게파",0.271299988,따뜻하게 전골 먹자!,"오늘은 소고기, 돼지고기 말고 닭고기?!"
6619,군산아구찜,,경기성남시분당구,031-702-5559,경기도 성남시 분당구 야탑1동 368-7,37.40996,127.13096,아구찜|꽃게탕,2,한식,3.5,41259,"저녁시간, 가족과 오붓하게파",0.271299988,해물찜이나 아구찜 매콤하게 먹자~,다같이 맛있는거 먹으러갈까?
6620,김명자낙지마당,본점,경기안산시상록구,031-437-1522,경기도 안산시 상록구 본오동 879-3 102호,37.300297,126.862996,낙지|낙지덮밥,2,한식,4,50626,"저녁시간, 가족과 오붓하게파",0.271200001,다양한 낙지요리 먹을래?,다같이 맛있는거 먹으러갈까?
6622,압구정 미연,,서울강남구,02-515-0066,서울특별시 강남구 신사동 662-19 지하1층,37.527012,127.039333,한식주점,6,한식,5,266624,"저녁시간, 가족과 오붓하게파",0.271100014,한식 맛집이쥬~,건강하게 두부정식이나 백반 먹을래?!
6623,솔밭삼겹살,,경기성남시분당구,031-711-0715,경기도 성남시 분당구 동원동 62-4,37.3446,127.101,삼겹살,1,고기,1,230979,"저녁시간, 가족과 오붓하게파",0.271100014,사람들과 고기어때요?,기름칠 한번 하러 갈래?!
6624,버드나무집,,서울서초구,02-3473-4167,서울시 서초구 서초2동 1340-5,37.489143,127.031172,소고기국밥|갈비탕,6,한식,3.666666667,175104,"저녁시간, 가족과 오붓하게파",0.270799994,뜨끈하게 국밥어때요~,시원하게 국밥한그릇?
6625,감성돼지,,서울강남구,02-545-9253,서울특별시 강남구 신사동 512-17,37.517447,127.020682,삼겹살|된장라면,2,고기,4.5,16922,"저녁시간, 가족과 오붓하게파",0.270399988,삼겹살은 진리죠,기름칠 한번 하러 갈래?!
6626,바랗,,서울강남구,02-542-8892,서울특별시 강남구 신사동 630-23,37.522382,127.035172,해산물|생선구이,3,한식,3,164843,"저녁시간, 가족과 오붓하게파",0.270399988,생선구이 맛있지 않을까?,다같이 맛있는거 먹으러갈까?
6628,시오코,,서울노원구,02-936-5001,서울특별시 노원구 상계동 357-8,37.657155,127.06325,딸기막걸리|술집,8,술,4,247476,"저녁시간, 가족과 오붓하게파",0.270099998,술마시기 좋은 곳,분위기에 취한다~
6629,스테이크 & 부대찌개 브라더스,용산아이파크몰점,서울용산구,02-2012-0488,서울특별시 용산구 한강로3가 40-999,37.529597,126.963962,부대찌개|스테이크,2,한식,3.5,244451,"저녁시간, 가족과 오붓하게파",0.270099998,찌개 맛집!!,다양한 찌개 맛집~
6630,루,,서울금천구,02-2029-6080,서울특별시 금천구 가산동 327-32,37.46993,126.884169,중국집,1,중식,4,123787,"저녁시간, 가족과 오붓하게파",0.270099998,중국음식 흡입하러 갈래?,중국음식 흡입하러 갈래?
6631,곱창명가,,서울중구,02-2233-3329,서울특별시 중구 신당동 372-13,37.553449,127.011044,곱창|야채곱창,1,고기,5,32877,"저녁시간, 가족과 오붓하게파",0.270000011,곱쏘 고?,여기가 곱창 맛집이네~
6632,상암회관,,서울마포구,,서울특별시 마포구 상암동 1597 사보이시티109호,37.581328,126.888558,콩국수,6,한식,4.833333333,212738,"저녁시간, 가족과 오붓하게파",0.270000011,면치기 하러 가자!,면치기 하러가자~
6633,등심촌,,경기성남시분당구,031-696-7800,경기도 성남시 분당구 삼평동 681,37.402066,127.108646,등심|국밥,1,한식,3,110831,"저녁시간, 가족과 오붓하게파",0.270000011,뜨끈한 국밥한그릇 하자!,시원하게 국밥한그릇?
6635,솔잎식당,,충북제천시,043-652-8055,충청북도 제천시 화산동 217-16,37.131612,128.209185,옻닭|닭도리탕,1,한식,4,231187,"저녁시간, 가족과 오붓하게파",0.269499987,닭볶음탕 토핑 넣어서 먹자!,"오늘은 소고기, 돼지고기 말고 닭고기?!"
6636,종로빈대떡,,경기안산시단원구,031-413-4418,경기도 안산시 단원구 선부3동 1090-18,37.3428,126.815,초계국수|막창,0,한식,3,355234,"저녁시간, 가족과 오붓하게파",0.269400001,면치기 하러 가자!,면치기 하러가자~
6637,동해반점,,서울영등포구,02-832-4430,서울시 영등포구 대림동 989-3,37.489394,126.906356,양장피|중국집,3,중식,3,105593,"저녁시간, 가족과 오붓하게파",0.269300014,중국음식 흡입하러 갈래?,원하는대로 먹자~
6639,브리즈온,,제주제주시,070-8285-9151,제주특별자치도 제주시 연동 280-37,33.492461,126.493267,술집,1,술,5,195109,"저녁시간, 가족과 오붓하게파",0.268999994,술마시기 좋은 곳,분위기에 취한다~
6640,시골길,,제주제주시,064-743-1196,제주도 제주시 연동 292-36,33.488864,126.49473,낙지볶음|청국장,4,한식,4,245594,"저녁시간, 가족과 오붓하게파",0.268700004,청국장 맛집일세~,다양한 찌개 맛집~
6641,명봉반점,,서울광진구,02-498-8808,서울특별시 광진구 자양4동 4-1,37.538099,127.068662,양꼬치|양갈비,6,중식,2.333333333,146526,"저녁시간, 가족과 오붓하게파",0.268700004,양꼬치에 칭따오 한잔!,얼얼하게 마라 어때? 훠궈는? 양꼬치도 맛있쥬~
6643,장가계,,경남김해시,031-886-2228,경상남도 김해시 부원동 607-3,35.227824,128.882949,중국집|간짜장,0,중식,4,337292,"저녁시간, 가족과 오붓하게파",0.268599987,중국음식 흡입하러 갈래?,원하는대로 먹자~
6645,따이렌팩토리,,인천연수구,032-387-5399,"인천광역시 연수구 송도동 214 스마트밸리 제F동 211,212호",37.366634,126.648369,짜장면|중식당,1,중식,3,112330,"저녁시간, 가족과 오붓하게파",0.268099993,중국음식 흡입하러 갈래?,원하는대로 먹자~
6646,블랙아이언스테이크 앤 펍,,서울동작구,02-848-2855,서울특별시 동작구 신대방동 395-71,37.492328,126.924113,펍|스테이크,1,술,4,195549,"저녁시간, 가족과 오붓하게파",0.268000007,오붓하게 펍이나 바!?,분위기에 취한다~
6649,전주명가 콩나물국밥,,경북안동시,054-854-9924,경상북도 안동시 옥동 791-2,36.562885,128.702218,콩나물국밥|국밥,1,한식,3,344458,"저녁시간, 가족과 오붓하게파",0.267500013,뜨끈하게 국밥어때요~,시원하게 국밥한그릇?
6650,인덕원비빔국수,,경기안양시동안구,031-423-3464,경기도 안양시 동안구 관양동 191,37.399906,126.97959,비빔국수|동치미국수,2,한식,3.5,330273,"저녁시간, 가족과 오붓하게파",0.267500013,면치기 하러 가자!,면치기 하러가자~
6651,시골식당,,경북문경시,054-553-8830,경상북도 문경시 동로면 간송리 289-4,36.749545,128.319025,한식,1,한식,4,246212,"저녁시간, 가족과 오붓하게파",0.26730001,백반집은 맛집이쥬~,건강하게 두부정식이나 백반 먹을래?!
6652,삼겹속에삼겹,,부산해운대구,051-527-3788,부산광역시 해운대구 반여1동 1364-4,35.195965,129.11882,삼겹살|돌솥밥,1,고기,1,208795,"저녁시간, 가족과 오붓하게파",0.267199993,저기압일땐 고기 앞으로~,기름칠 한번 하러 갈래?!
6653,스타닭갈비,,서울강남구,02-501-4325,서울특별시 강남구 역삼동 818-2,37.499774,127.028172,닭갈비|치즈닭갈비,2,한식,2,243276,"저녁시간, 가족과 오붓하게파",0.267100006,닭갈비 왕창 먹어보자~,"오늘은 소고기, 돼지고기 말고 닭고기?!"
6654,일월식당,,경북영주시,054-633-3162,경상북도 영주시 부석면 소천리 499-2,36.977269,128.652711,짬뽕,1,중식,1,332943,"저녁시간, 가족과 오붓하게파",0.267100006,얼큰하게 짬뽕은 어때?!,원하는대로 먹자~
6655,대산보리밥,,충북청주시서원구,043-231-7017,충청북도 청주시 서원구 죽림동 77-2,36.609525,127.4445,보리밥|청국장,5,한식,4.4,85314,"저녁시간, 가족과 오붓하게파",0.266600013,청국장 맛집일세~,다양한 찌개 맛집~
6656,신포동진순대국,,인천남동구,032-466-9320,인천광역시 남동구 만수1동 957-6,37.45373,126.73342,순대국|곱창전골,10,고기,4.6,253800,"저녁시간, 가족과 오붓하게파",0.266600013,곱쏘 고?,여기가 곱창 맛집이네~
6657,만나숯불구이,,대전대덕구,042-631-3392,대전광역시 대덕구 중리동 363-33,36.365843,127.423965,오돌뼈|열무국수,1,한식,3,132155,"저녁시간, 가족과 오붓하게파",0.266600013,면치기 하러 가자!,면치기 하러가자~
6659,수라칼국수,,경기파주시,031-944-1196,경기도 파주시 와동동 1399,37.719764,126.751232,비빔국수|바지락칼국수,1,한식,2,234417,"저녁시간, 가족과 오붓하게파",0.266200006,따끈한 칼국수 어때?,"든든하게 칼국수, 수제비 고?"
6660,소싯적청춘을요리하다,,경기파주시,031-941-1664,경기도 파주시 목동동 927,37.729535,126.73676,중식|탕수육,1,중식,4,228601,"저녁시간, 가족과 오붓하게파",0.266099989,중국음식 흡입하러 갈래?,중국음식 흡입하러 갈래?
6661,맛있는밥상 차림,,서울마포구,02-308-0011,서울특별시 마포구 상암동 12-16,37.577657,126.89383,한식|코다리,4,한식,3.75,137173,"저녁시간, 가족과 오붓하게파",0.266000003,한식 맛집이쥬~,건강하게 두부정식이나 백반 먹을래?!
6662,장모님네,,서울마포구,02-324-3254,서울특별시 마포구 연남동 259-9,37.561369,126.924104,대구탕|소주,0,술,4.5,338278,"저녁시간, 가족과 오붓하게파",0.265899986,술마시기 좋은 곳,분위기에 취한다~
6663,유림식당,,대구북구,053-943-3120,대구광역시 북구 산격4동 1433-26,35.891476,128.60507,곤드레비빔밥|비빔밥,1,한식,4,316297,"저녁시간, 가족과 오붓하게파",0.265700012,곤드레밥이 얼마나 맛있게요~,건강하게 두부정식이나 백반 먹을래?!
6665,노고단칼국수,,서울중랑구,02-435-9790,서울특별시 중랑구 신내동 383-1,37.60792,127.10009,칼국수|바지락칼국수,3,한식,2.666666667,68082,"저녁시간, 가족과 오붓하게파",0.265100002,따끈한 칼국수 어때?,"든든하게 칼국수, 수제비 고?"
6666,오센,,서울동작구,02-3478-1559,서울특별시 동작구 사당동 139-53,37.487192,126.98071,오꼬노미야끼|이자카야,5,술,3.8,293944,"저녁시간, 가족과 오붓하게파",0.265100002,이자카야는 어때,조용하게 이자카야에서 한잔?!
6667,이어도전복해물전문점,,제주서귀포시,064-733-0345,제주특별자치도 서귀포시 동홍동 393-9,33.24901,126.570335,전복해물탕|해물탕,1,한식,1,327404,"저녁시간, 가족과 오붓하게파",0.265100002,해물탕이나 매운탕 매콤하게 먹자~,다같이 맛있는거 먹으러갈까?
6668,도담 삼봉 가마솥 손두부,,충북단양군,043-421-9293,충청북도 단양군 매포읍 하괴리 83-16,37.001552,128.341637,손두부|고기집,1,한식,3,94699,"저녁시간, 가족과 오붓하게파",0.264999986,건강식으로 두부맛집은 어때?,건강하게 두부정식이나 백반 먹을래?!
6670,정가네메밀막국수,,강원평창군,033-336-6562,강원도 평창군 진부면 하진부리 152-19,37.63611,128.555,막국수|메밀막국수,0,한식,3,346123,"저녁시간, 가족과 오붓하게파",0.264600009,면치기 하러 가자!,면치기 하러가자~
6671,돼지레스토랑 둘째,,서울용산구,070-8118-7370,서울특별시 용산구 이태원동 128-19,37.534057,126.993329,고기집|꽃목살,3,고기,4,106553,"저녁시간, 가족과 오붓하게파",0.264499992,고기는 주기적으로 먹어줘야한다구!,든든하게 고기먹는건 어때요?!
6672,아량,,서울중구,02-733-1999,서울특별시 종로구 적선동 17,37.57642,126.973901,탕수육|중국집,2,중식,4.5,259671,"저녁시간, 가족과 오붓하게파",0.264499992,중국음식 흡입하러 갈래?,중국음식 흡입하러 갈래?
6673,규니꾸,,부산수영구,051-759-0808,부산광역시 수영구 민락동 181-223,35.153245,129.124712,화로구이|고기집,1,고기,4,43724,"저녁시간, 가족과 오붓하게파",0.264400005,고기는 주기적으로 먹어줘야한다구!,든든하게 고기먹는건 어때요?!
6674,신진말,,인천서구,032-571-5771,인천광역시 서구 가좌3동 280-1,37.48733,126.67932,갈비탕|고기집,2,고기,2.5,252549,"저녁시간, 가족과 오붓하게파",0.264299989,갈비 맛집은 여기~,든든하게 고기먹는건 어때요?!
6675,뚝배기바지락칼국수,,서울노원구,02-951-5070,서울특별시 노원구 중계동 81,37.64903,127.08102,뚝배기|바지락칼국수,2,한식,4.5,116554,"저녁시간, 가족과 오붓하게파",0.263999999,따끈한 칼국수 어때?,"든든하게 칼국수, 수제비 고?"
6676,중화분식,,경기수원시팔달구,031-242-2182,경기도 수원시 팔달구 북수동 311-6,37.282258,127.017591,탕수육|간짜장,0,중식,4.5,359538,"저녁시간, 가족과 오붓하게파",0.263900012,중국음식 흡입하러 갈래?,원하는대로 먹자~
6677,순곱이네,건대점,서울광진구,02-462-1113,서울특별시 광진구 화양동 11-16,37.542585,127.070097,순대곱창전골|곱창전골,6,고기,4.5,237495,"저녁시간, 가족과 오붓하게파",0.263799995,곱쏘 고?,여기가 곱창 맛집이네~
6678,숙달돼지,울산삼산점,울산남구,052-260-7654,울산광역시 남구 달동 1279-6 1층 102호,35.53577,129.334132,숙성돼지고기|고기집,2,고기,5,237262,"저녁시간, 가족과 오붓하게파",0.263799995,돼지고기 맛집일세~,든든하게 고기먹는건 어때요?!
6680,박태규의철통닭갈비,,충북청주시서원구,043-271-1663,충청북도 청주시 서원구 모충동 442-2,36.628666,127.474211,닭갈비|철판,2,한식,4,168132,"저녁시간, 가족과 오붓하게파",0.263599992,닭갈비 왕창 먹어보자~,"오늘은 소고기, 돼지고기 말고 닭고기?!"
6682,왕푸징마라탕,,인천남동구,032-446-7772,인천광역시 남동구 논현동 631-3,37.401229,126.721361,마라탕,1,중식,4,302119,"저녁시간, 가족과 오붓하게파",0.263099998,얼얼한 마라 맛집~,얼얼하게 마라 어때? 훠궈는? 양꼬치도 맛있쥬~
6683,아트몬스터,강남역점,서울강남구,02-6448-6110,서울특별시 강남구 역삼동 817-5,37.50045,127.027635,수제맥주|맥주,2,술,5,263817,"저녁시간, 가족과 오붓하게파",0.263099998,맥주는 수제맥주지~,닭발에 소주? 아니면 맛있는 맥주?!
6685,순두부와 삼겹살,,서울강남구,02-542-9709,서울특별시 강남구 논현동 5-1,37.517242,127.023521,순두부|순두부전문,4,한식,3.5,237758,"저녁시간, 가족과 오붓하게파",0.262699991,칼칼하게 순두부먹자!,건강하게 두부정식이나 백반 먹을래?!
6686,이름난 기장 산곰장어,,부산해운대구,051-742-8201,부산광역시 해운대구 중동 1394-41,35.162043,129.163007,곰장어|산꼼장어,11,한식,3.545454545,324857,"저녁시간, 가족과 오붓하게파",0.262499988,꼼장어먹고 스트레스 풀자~,다같이 맛있는거 먹으러갈까?
6687,더스트카멜,,서울마포구,02-6494-2214,서울특별시 마포구 연남동 383-103 1층,37.561457,126.926436,펍|퀘사디아,1,술,3,90663,"저녁시간, 가족과 오붓하게파",0.262499988,오붓하게 펍이나 바!?,분위기에 취한다~
6690,김구원선생두부,,경기김포시,031-985-7727,경기도 김포시 고촌읍 신곡리 624-1,37.597614,126.771515,두부|해물순두부,4,한식,3,50316,"저녁시간, 가족과 오붓하게파",0.262499988,칼칼하게 순두부먹자!,건강하게 두부정식이나 백반 먹을래?!
6692,바네하임,,서울노원구,02-948-8003,서울시 노원구 공릉2동 240-19,37.621695,127.082046,수제맥주|맥주,5,술,4,163409,"저녁시간, 가족과 오붓하게파",0.262499988,맥주는 수제맥주지~,닭발에 소주? 아니면 맛있는 맥주?!
6694,나폴리495,,광주북구,062-576-1777,광주광역시 북구 신용동 733 신한은행 2층,35.206612,126.864011,목살스테이크|레스토랑,1,고기,5,61574,"저녁시간, 가족과 오붓하게파",0.262499988,고기는 주기적으로 먹어줘야한다구!,든든하게 고기먹는건 어때요?!
6695,봉추찜닭,,경기성남시분당구,031-724-1381,경기도 성남시 분당구 구미동 9-1,37.349289,127.108315,찜닭|누룽지,1,한식,1,187115,"저녁시간, 가족과 오붓하게파",0.262300014,찜닭이 기가막혀!,"오늘은 소고기, 돼지고기 말고 닭고기?!"
6696,더몰트하우스,동탄2신도시점,경기화성시,031-8050-2504,경기도 화성시 오산동 산88-13 동탄역린스트라우스 상가1층 1100호,37.196046,127.096978,파스타|다이닝펍,1,술,3,89801,"저녁시간, 가족과 오붓하게파",0.261999995,오붓하게 펍이나 바!?,분위기에 취한다~
8316,스시오께,,경북구미시,054-473-5789,경상북도 구미시 옥계동 839-7,36.137308,128.418727,초밥,1,"돈가스,회,일식",4,242064,점심 두둑히 먹어야 할 든든파,0.653400004,초밥뿌수자~,초밥 뿌수러 같이 안갈래?
6701,무비짜장짬뽕,,경기안양시동안구,031-383-0600,경기도 안양시 동안구 호계동 1046-1 범계빌딩 2층,37.38825,126.951839,짜장|짬뽕,3,중식,4,152833,"저녁시간, 가족과 오붓하게파",0.261799991,얼큰하게 짬뽕은 어때?!,원하는대로 먹자~
6702,메리킹,,서울중랑구,02-436-0003,서울특별시 중랑구 상봉2동 130-3,37.593232,127.074682,샤브샤브|샐러드바,2,한식,3.5,142073,"저녁시간, 가족과 오붓하게파",0.261500001,샤브샤브 먹으러가자!,샤브샤브가 또 맛있죠~
6703,생각보다맛있는집,,서울관악구,02-877-5717,서울특별시 관악구 봉천동 1598-18,37.478617,126.95254,바지락칼국수|칼국수,3,한식,4.333333333,214701,"저녁시간, 가족과 오붓하게파",0.261400014,따끈한 칼국수 어때?,면치기 하러가자~
6705,본만두,,경기수원시장안구,031-269-2005,경기도 수원시 장안구 천천동 501-8,37.299907,126.978708,만두전골|만두칼국수,2,한식,4.5,183178,"저녁시간, 가족과 오붓하게파",0.261299998,따끈한 칼국수 어때?,면치기 하러가자~
6706,연동길,,제주제주시,064-748-9363,제주 제주시 연동 292-94,33.488118,126.493386,낙지볶음|청국장,3,한식,3.333333333,280548,"저녁시간, 가족과 오붓하게파",0.260600001,청국장 맛집일세~,다양한 찌개 맛집~
6707,육화식당,,서울송파구,02-424-6882,서울특별시 송파구 방이동 70,37.513535,127.109937,삼겹살|김치찌개,10,고기,4.4,319240,"저녁시간, 가족과 오붓하게파",0.260600001,사람들과 고기어때요?,기름칠 한번 하러 갈래?!
6708,스키마야,,서울강동구,010-8429-2960,서울특별시 강동구 상일동 283-4,37.548616,127.171719,이자카야|라멘,1,술,4,243246,"저녁시간, 가족과 오붓하게파",0.260500014,이자카야는 어때,조용하게 이자카야에서 한잔?!
6710,골목,,제주제주시,064-784-5511,제주특별자치도 제주시 조천읍 함덕리 1041-16,33.543864,126.661768,내장탕|해장국,1,한식,5,31594,"저녁시간, 가족과 오붓하게파",0.260100007,"해장으로도 좋고, 든든하게 밥먹기도 좋고~",시원하게 국밥한그릇?
6711,시골밥상,,서울용산구,02-793-5390,서울특별시 용산구 한남동 738-17,37.536144,126.99948,시골밥상|한식,1,한식,3,245857,"저녁시간, 가족과 오붓하게파",0.259900004,백반집은 맛집이쥬~,건강하게 두부정식이나 백반 먹을래?!
6712,명륜건강원,,서울중구,02-741-2344,서울특별시 종로구 명륜2가 237 아남아파트,37.585619,127.000269,집밥|백반,6,한식,3.833333333,146247,"저녁시간, 가족과 오붓하게파",0.259900004,집에서 먹는 것같이 맛있는 백반,건강하게 두부정식이나 백반 먹을래?!
6714,나주곰탕,,서울관악구,02-889-3435,서울특별시 관악구 봉천동 926-2,37.482801,126.942325,곰탕|수육,3,한식,3.666666667,61378,"저녁시간, 가족과 오붓하게파",0.259000003,"곰탕, 설렁탕 등 국물맛집!",시원하게 국밥한그릇?
6716,전설의짬뽕,,제주제주시,064-711-5958,제주특별자치도 제주시 애월읍 하귀리 195-18,33.4846,126.413,짬뽕|중국집,0,중식,3.8,343884,"저녁시간, 가족과 오붓하게파",0.2588,얼큰하게 짬뽕은 어때?!,원하는대로 먹자~
6717,약선당 감자탕,청라점,인천서구,032-566-8777,인천광역시 서구 청라동 158-2 청라스파렉스 1층,37.532082,126.646367,감자탕|뼈해장국,2,한식,4,268802,"저녁시간, 가족과 오붓하게파",0.2588,"해장으로도 좋고, 든든하게 밥먹기도 좋고~",시원하게 국밥한그릇?
6718,동남집,2호점,서울금천구,02-830-8834?,서울특별시 금천구 가산동 371-59,37.47873,126.881615,곰탕|매운갈비찜,7,한식,4.142857143,101940,"저녁시간, 가족과 오붓하게파",0.2588,"곰탕, 설렁탕 등 국물맛집!",시원하게 국밥한그릇?
6719,당인리 극장,,서울마포구,,서울시 마포구 서교동 394-20,37.54925,126.915485,술집|소막창,2,고기,4,81358,"저녁시간, 가족과 오붓하게파",0.258700013,막창도 쫄깃하니 너무맛있지~,여기가 곱창 맛집이네~
6720,안동반점,,서울성북구,02-923-4448,서울특별시 성북구 보문동1가 107,37.5859,127.01975,잡채밥|중국집,6,중식,3.333333333,264659,"저녁시간, 가족과 오붓하게파",0.258700013,중국음식 흡입하러 갈래?,중국음식 흡입하러 갈래?
6721,애정훠궈,,서울성북구,010-2928-3732,서울특별시 성북구 동선동1가 3-3 2층,37.59204,127.01746,훠궈|무한리필훠궈,6,중식,4.5,267404,"저녁시간, 가족과 오붓하게파",0.258599997,훠궈맛집일세,얼얼하게 마라 어때? 훠궈는? 양꼬치도 맛있쥬~
6722,육전식당,,서울강남구,02-3452-6373,서울특별시 강남구 역삼동 823-10,37.498072,127.032,육전|목살,4,고기,4.75,318958,"저녁시간, 가족과 오붓하게파",0.258599997,고기는 주기적으로 먹어줘야한다구!,든든하게 고기먹는건 어때요?!
6723,돼지바,,경남통영시,055-990-3725,경상남도 통영시 광도면 죽림리 1570-34,34.884783,128.418268,고깃집|껍데기,10,고기,4.6,106615,"저녁시간, 가족과 오붓하게파",0.258300006,고기는 주기적으로 먹어줘야한다구!,든든하게 고기먹는건 어때요?!
6724,뿅의전설,,경기성남시분당구,031-703-3062,경기도 성남시 분당구 야탑동 321-2,37.40975,127.134476,수타짬뽕|짬뽕,19,중식,3.578947368,202408,"저녁시간, 가족과 오붓하게파",0.258100003,수타면이 일품이지~,원하는대로 먹자~
6725,양연화로,,대전유성구,042-824-8893,대전광역시 유성구 봉명동 629-2,36.358188,127.345405,갈매기살|삼겹살,1,고기,5,270159,"저녁시간, 가족과 오붓하게파",0.257999986,저기압일땐 고기 앞으로~,기름칠 한번 하러 갈래?!
6726,소문난감자탕,,서울성동구,02-465-6580,서울특별시 성동구 성수2가3동 315-100,37.542885,127.054427,감자탕,35,한식,3.542857143,227258,"저녁시간, 가족과 오붓하게파",0.257999986,보글보글 감자탕 끓여먹자~,시원하게 국밥한그릇?
6727,시골밥상,,서울강남구,02-546-1567,서울특별시 강남구 신사동 549-9,37.524107,127.02344,시골밥상|한식,5,한식,4.4,245849,"저녁시간, 가족과 오붓하게파",0.257600009,한식 맛집이쥬~,건강하게 두부정식이나 백반 먹을래?!
6729,조개신화,,서울강남구,02-515-3965,서울특별시 강남구 신사동 549-9,37.524124,127.023472,조개구이무한리필|조개구이,1,한식,4,352009,"저녁시간, 가족과 오붓하게파",0.257400006,조개 제대로 먹을 수 있는 맛집,다같이 맛있는거 먹으러갈까?
6730,동해막국수,,강원강릉시,033-645-2263,강원도 강릉시 교동 1894-8,37.764,128.873893,막국수|물막국수,12,한식,4.666666667,105467,"저녁시간, 가족과 오붓하게파",0.257299989,면치기 하러 가자!,면치기 하러가자~
6731,일일향,2호점,서울강남구,02-512-9181,서울특별시 강남구 논현동 206-5,37.507246,127.032256,어향동고|중국집,11,중식,3.727272727,333026,"저녁시간, 가족과 오붓하게파",0.257200003,중국음식 흡입하러 갈래?,중국음식 흡입하러 갈래?
8318,유월의살구나무,,서울서대문구,02-308-2000,서울특별시 서대문구 남가좌동 343-7,37.579025,126.923602,회덮밥|초밥,1,"돈가스,회,일식",4,317028,점심 두둑히 먹어야 할 든든파,0.634599984,초밥뿌수자~,초밥 뿌수러 같이 안갈래?
6733,신가네바지락칼국수,,서울노원구,050-7571-4611,서울특별시 노원구 하계동 191,37.635772,127.070154,바지락칼국수|칼국수,3,한식,4,248580,"저녁시간, 가족과 오붓하게파",0.256999999,따끈한 칼국수 어때?,"든든하게 칼국수, 수제비 고?"
6734,순광식당,,전남순천시,061-745-6331,전라남도 순천시 장천동 48-10,34.952118,127.48806,낙지탕탕이|산낙지,1,한식,1,237510,"저녁시간, 가족과 오붓하게파",0.256799996,다양한 낙지요리 먹을래?,다같이 맛있는거 먹으러갈까?
